type,client,tx,amount
deposit,1,5043,10.0
deposit,1,5044,10.0
deposit,1,5045,10.0
deposit,1,5046,10.0
deposit,1,5047,10.0
deposit,1,5048,10.0
deposit,1,5049,10.0
deposit,1,5050,10.0
deposit,1,5051,10.0
deposit,1,5052,10.0
deposit,1,5053,10.0
deposit,1,5054,10.0
deposit,1,5055,10.0
deposit,1,5056,10.0
deposit,1,5057,10.0
deposit,1,5058,10.0
deposit,1,5059,10.0
deposit,1,5060,10.0
deposit,1,5061,10.0
deposit,1,5062,10.0
deposit,1,5063,10.0
deposit,1,5064,10.0
deposit,1,5065,10.0
deposit,1,5066,10.0
deposit,1,5067,10.0
deposit,1,5068,10.0
deposit,1,5069,10.0
deposit,1,5070,10.0
deposit,1,5071,10.0
deposit,1,5072,10.0
deposit,1,5073,10.0
deposit,1,5074,10.0
deposit,1,5075,10.0
deposit,1,5076,10.0
deposit,1,5077,10.0
deposit,1,5078,10.0
deposit,1,5079,10.0
deposit,1,5080,10.0
deposit,1,5081,10.0
deposit,1,5082,10.0
deposit,1,5083,10.0
deposit,1,5084,10.0
deposit,1,5085,10.0
deposit,1,5086,10.0
deposit,1,5087,10.0
deposit,1,5088,10.0
deposit,1,5089,10.0
deposit,1,5090,10.0
deposit,1,5091,10.0
deposit,1,5092,10.0
deposit,1,5093,10.0
deposit,1,5094,10.0
deposit,1,5095,10.0
deposit,1,5096,10.0
deposit,1,5097,10.0
deposit,1,5098,10.0
deposit,1,5099,10.0
deposit,1,5100,10.0
deposit,1,5101,10.0
deposit,1,5102,10.0
deposit,1,5103,10.0
deposit,1,5104,10.0
deposit,1,5105,10.0
deposit,1,5106,10.0
deposit,1,5107,10.0
deposit,1,5108,10.0
deposit,1,5109,10.0
deposit,1,5110,10.0
deposit,1,5111,10.0
deposit,1,5112,10.0
deposit,1,5113,10.0
deposit,1,5114,10.0
deposit,1,5115,10.0
deposit,1,5116,10.0
deposit,1,5117,10.0
deposit,1,5118,10.0
deposit,1,5119,10.0
deposit,1,5120,10.0
deposit,1,5121,10.0
deposit,1,5122,10.0
deposit,1,5123,10.0
deposit,1,5124,10.0
deposit,1,5125,10.0
deposit,1,5126,10.0
deposit,1,5127,10.0
deposit,1,5128,10.0
deposit,1,5129,10.0
deposit,1,5130,10.0
deposit,1,5131,10.0
deposit,1,5132,10.0
deposit,1,5133,10.0
deposit,1,5134,10.0
deposit,1,5135,10.0
deposit,1,5136,10.0
deposit,1,5137,10.0
deposit,1,5138,10.0
deposit,1,5139,10.0
deposit,1,5140,10.0
deposit,1,5141,10.0
deposit,1,5142,10.0
deposit,1,5143,10.0
deposit,1,5144,10.0
deposit,1,5145,10.0
deposit,1,5146,10.0
deposit,1,5147,10.0
deposit,1,5148,10.0
deposit,1,5149,10.0
deposit,1,5150,10.0
deposit,1,5151,10.0
deposit,1,5152,10.0
deposit,1,5153,10.0
deposit,1,5154,10.0
deposit,1,5155,10.0
deposit,1,5156,10.0
deposit,1,5157,10.0
deposit,1,5158,10.0
deposit,1,5159,10.0
deposit,1,5160,10.0
deposit,1,5161,10.0
deposit,1,5162,10.0
deposit,1,5163,10.0
deposit,1,5164,10.0
deposit,1,5165,10.0
deposit,1,5166,10.0
deposit,1,5167,10.0
deposit,1,5168,10.0
deposit,1,5169,10.0
deposit,1,5170,10.0
deposit,1,5171,10.0
deposit,1,5172,10.0
deposit,1,5173,10.0
deposit,1,5174,10.0
deposit,1,5175,10.0
deposit,1,5176,10.0
deposit,1,5177,10.0
deposit,1,5178,10.0
deposit,1,5179,10.0
deposit,1,5180,10.0
deposit,1,5181,10.0
deposit,1,5182,10.0
deposit,1,5183,10.0
deposit,1,5184,10.0
deposit,1,5185,10.0
deposit,1,5186,10.0
deposit,1,5187,10.0
deposit,1,5188,10.0
deposit,1,5189,10.0
deposit,1,5190,10.0
deposit,1,5191,10.0
deposit,1,5192,10.0
deposit,1,5193,10.0
deposit,1,5194,10.0
deposit,1,5195,10.0
deposit,1,5196,10.0
deposit,1,5197,10.0
deposit,1,5198,10.0
deposit,1,5199,10.0
deposit,1,5200,10.0
deposit,1,5201,10.0
deposit,1,5202,10.0
deposit,1,5203,10.0
deposit,1,5204,10.0
deposit,1,5205,10.0
deposit,1,5206,10.0
deposit,1,5207,10.0
deposit,1,5208,10.0
deposit,1,5209,10.0
deposit,1,5210,10.0
deposit,1,5211,10.0
deposit,1,5212,10.0
deposit,1,5213,10.0
deposit,1,5214,10.0
deposit,1,5215,10.0
deposit,1,5216,10.0
deposit,1,5217,10.0
deposit,1,5218,10.0
deposit,1,5219,10.0
deposit,1,5220,10.0
deposit,1,5221,10.0
deposit,1,5222,10.0
deposit,1,5223,10.0
deposit,1,5224,10.0
deposit,1,5225,10.0
deposit,1,5226,10.0
deposit,1,5227,10.0
deposit,1,5228,10.0
deposit,1,5229,10.0
deposit,1,5230,10.0
deposit,1,5231,10.0
deposit,1,5232,10.0
deposit,1,5233,10.0
deposit,1,5234,10.0
deposit,1,5235,10.0
deposit,1,5236,10.0
deposit,1,5237,10.0
deposit,1,5238,10.0
deposit,1,5239,10.0
deposit,1,5240,10.0
deposit,1,5241,10.0
deposit,1,5242,10.0
deposit,1,5243,10.0
deposit,1,5244,10.0
deposit,1,5245,10.0
deposit,1,5246,10.0
deposit,1,5247,10.0
deposit,1,5248,10.0
deposit,1,5249,10.0
deposit,1,5250,10.0
deposit,1,5251,10.0
deposit,1,5252,10.0
deposit,1,5253,10.0
deposit,1,5254,10.0
deposit,1,5255,10.0
deposit,1,5256,10.0
deposit,1,5257,10.0
deposit,1,5258,10.0
deposit,1,5259,10.0
deposit,1,5260,10.0
deposit,1,5261,10.0
deposit,1,5262,10.0
deposit,1,5263,10.0
deposit,1,5264,10.0
deposit,1,5265,10.0
deposit,1,5266,10.0
deposit,1,5267,10.0
deposit,1,5268,10.0
deposit,1,5269,10.0
deposit,1,5270,10.0
deposit,1,5271,10.0
deposit,1,5272,10.0
deposit,1,5273,10.0
deposit,1,5274,10.0
deposit,1,5275,10.0
deposit,1,5276,10.0
deposit,1,5277,10.0
deposit,1,5278,10.0
deposit,1,5279,10.0
deposit,1,5280,10.0
deposit,1,5281,10.0
deposit,1,5282,10.0
deposit,1,5283,10.0
deposit,1,5284,10.0
deposit,1,5285,10.0
deposit,1,5286,10.0
deposit,1,5287,10.0
deposit,1,5288,10.0
deposit,1,5289,10.0
deposit,1,5290,10.0
deposit,1,5291,10.0
deposit,1,5292,10.0
deposit,1,5293,10.0
deposit,1,5294,10.0
deposit,1,5295,10.0
deposit,1,5296,10.0
deposit,1,5297,10.0
deposit,1,5298,10.0
deposit,1,5299,10.0
deposit,1,5300,10.0
deposit,1,5301,10.0
deposit,1,5302,10.0
deposit,1,5303,10.0
deposit,1,5304,10.0
deposit,1,5305,10.0
deposit,1,5306,10.0
deposit,1,5307,10.0
deposit,1,5308,10.0
deposit,1,5309,10.0
deposit,1,5310,10.0
deposit,1,5311,10.0
deposit,1,5312,10.0
deposit,1,5313,10.0
deposit,1,5314,10.0
deposit,1,5315,10.0
deposit,1,5316,10.0
deposit,1,5317,10.0
deposit,1,5318,10.0
deposit,1,5319,10.0
deposit,1,5320,10.0
deposit,1,5321,10.0
deposit,1,5322,10.0
deposit,1,5323,10.0
deposit,1,5324,10.0
deposit,1,5325,10.0
deposit,1,5326,10.0
deposit,1,5327,10.0
deposit,1,5328,10.0
deposit,1,5329,10.0
deposit,1,5330,10.0
deposit,1,5331,10.0
deposit,1,5332,10.0
deposit,1,5333,10.0
deposit,1,5334,10.0
deposit,1,5335,10.0
deposit,1,5336,10.0
deposit,1,5337,10.0
deposit,1,5338,10.0
deposit,1,5339,10.0
deposit,1,5340,10.0
deposit,1,5341,10.0
deposit,1,5342,10.0
deposit,1,5343,10.0
deposit,1,5344,10.0
deposit,1,5345,10.0
deposit,1,5346,10.0
deposit,1,5347,10.0
deposit,1,5348,10.0
deposit,1,5349,10.0
deposit,1,5350,10.0
deposit,1,5351,10.0
deposit,1,5352,10.0
deposit,1,5353,10.0
deposit,1,5354,10.0
deposit,1,5355,10.0
deposit,1,5356,10.0
deposit,1,5357,10.0
deposit,1,5358,10.0
deposit,1,5359,10.0
deposit,1,5360,10.0
deposit,1,5361,10.0
deposit,1,5362,10.0
deposit,1,5363,10.0
deposit,1,5364,10.0
deposit,1,5365,10.0
deposit,1,5366,10.0
deposit,1,5367,10.0
deposit,1,5368,10.0
deposit,1,5369,10.0
deposit,1,5370,10.0
deposit,1,5371,10.0
deposit,1,5372,10.0
deposit,1,5373,10.0
deposit,1,5374,10.0
deposit,1,5375,10.0
deposit,1,5376,10.0
deposit,1,5377,10.0
deposit,1,5378,10.0
deposit,1,5379,10.0
deposit,1,5380,10.0
deposit,1,5381,10.0
deposit,1,5382,10.0
deposit,1,5383,10.0
deposit,1,5384,10.0
deposit,1,5385,10.0
deposit,1,5386,10.0
deposit,1,5387,10.0
deposit,1,5388,10.0
deposit,1,5389,10.0
deposit,1,5390,10.0
deposit,1,5391,10.0
deposit,1,5392,10.0
deposit,1,5393,10.0
deposit,1,5394,10.0
deposit,1,5395,10.0
deposit,1,5396,10.0
deposit,1,5397,10.0
deposit,1,5398,10.0
deposit,1,5399,10.0
deposit,1,5400,10.0
deposit,1,5401,10.0
deposit,1,5402,10.0
deposit,1,5403,10.0
deposit,1,5404,10.0
deposit,1,5405,10.0
deposit,1,5406,10.0
deposit,1,5407,10.0
deposit,1,5408,10.0
deposit,1,5409,10.0
deposit,1,5410,10.0
deposit,1,5411,10.0
deposit,1,5412,10.0
deposit,1,5413,10.0
deposit,1,5414,10.0
deposit,1,5415,10.0
deposit,1,5416,10.0
deposit,1,5417,10.0
deposit,1,5418,10.0
deposit,1,5419,10.0
deposit,1,5420,10.0
deposit,1,5421,10.0
deposit,1,5422,10.0
deposit,1,5423,10.0
deposit,1,5424,10.0
deposit,1,5425,10.0
deposit,1,5426,10.0
deposit,1,5427,10.0
deposit,1,5428,10.0
deposit,1,5429,10.0
deposit,1,5430,10.0
deposit,1,5431,10.0
deposit,1,5432,10.0
deposit,1,5433,10.0
deposit,1,5434,10.0
deposit,1,5435,10.0
deposit,1,5436,10.0
deposit,1,5437,10.0
deposit,1,5438,10.0
deposit,1,5439,10.0
deposit,1,5440,10.0
deposit,1,5441,10.0
deposit,1,5442,10.0
deposit,1,5443,10.0
deposit,1,5444,10.0
deposit,1,5445,10.0
deposit,1,5446,10.0
deposit,1,5447,10.0
deposit,1,5448,10.0
deposit,1,5449,10.0
deposit,1,5450,10.0
deposit,1,5451,10.0
deposit,1,5452,10.0
deposit,1,5453,10.0
deposit,1,5454,10.0
deposit,1,5455,10.0
deposit,1,5456,10.0
deposit,1,5457,10.0
deposit,1,5458,10.0
deposit,1,5459,10.0
deposit,1,5460,10.0
deposit,1,5461,10.0
deposit,1,5462,10.0
deposit,1,5463,10.0
deposit,1,5464,10.0
deposit,1,5465,10.0
deposit,1,5466,10.0
deposit,1,5467,10.0
deposit,1,5468,10.0
deposit,1,5469,10.0
deposit,1,5470,10.0
deposit,1,5471,10.0
deposit,1,5472,10.0
deposit,1,5473,10.0
deposit,1,5474,10.0
deposit,1,5475,10.0
deposit,1,5476,10.0
deposit,1,5477,10.0
deposit,1,5478,10.0
deposit,1,5479,10.0
deposit,1,5480,10.0
deposit,1,5481,10.0
deposit,1,5482,10.0
deposit,1,5483,10.0
deposit,1,5484,10.0
deposit,1,5485,10.0
deposit,1,5486,10.0
deposit,1,5487,10.0
deposit,1,5488,10.0
deposit,1,5489,10.0
deposit,1,5490,10.0
deposit,1,5491,10.0
deposit,1,5492,10.0
deposit,1,5493,10.0
deposit,1,5494,10.0
deposit,1,5495,10.0
deposit,1,5496,10.0
deposit,1,5497,10.0
deposit,1,5498,10.0
deposit,1,5499,10.0
deposit,1,5500,10.0
deposit,1,5501,10.0
deposit,1,5502,10.0
deposit,1,5503,10.0
deposit,1,5504,10.0
deposit,1,5505,10.0
deposit,1,5506,10.0
deposit,1,5507,10.0
deposit,1,5508,10.0
deposit,1,5509,10.0
deposit,1,5510,10.0
deposit,1,5511,10.0
deposit,1,5512,10.0
deposit,1,5513,10.0
deposit,1,5514,10.0
deposit,1,5515,10.0
deposit,1,5516,10.0
deposit,1,5517,10.0
deposit,1,5518,10.0
deposit,1,5519,10.0
deposit,1,5520,10.0
deposit,1,5521,10.0
deposit,1,5522,10.0
deposit,1,5523,10.0
deposit,1,5524,10.0
deposit,1,5525,10.0
deposit,1,5526,10.0
deposit,1,5527,10.0
deposit,1,5528,10.0
deposit,1,5529,10.0
deposit,1,5530,10.0
deposit,1,5531,10.0
deposit,1,5532,10.0
deposit,1,5533,10.0
deposit,1,5534,10.0
deposit,1,5535,10.0
deposit,1,5536,10.0
deposit,1,5537,10.0
deposit,1,5538,10.0
deposit,1,5539,10.0
deposit,1,5540,10.0
deposit,1,5541,10.0
deposit,1,5542,10.0
deposit,1,5543,10.0
deposit,1,5544,10.0
deposit,1,5545,10.0
deposit,1,5546,10.0
deposit,1,5547,10.0
deposit,1,5548,10.0
deposit,1,5549,10.0
deposit,1,5550,10.0
deposit,1,5551,10.0
deposit,1,5552,10.0
deposit,1,5553,10.0
deposit,1,5554,10.0
deposit,1,5555,10.0
deposit,1,5556,10.0
deposit,1,5557,10.0
deposit,1,5558,10.0
deposit,1,5559,10.0
deposit,1,5560,10.0
deposit,1,5561,10.0
deposit,1,5562,10.0
deposit,1,5563,10.0
deposit,1,5564,10.0
deposit,1,5565,10.0
deposit,1,5566,10.0
deposit,1,5567,10.0
deposit,1,5568,10.0
deposit,1,5569,10.0
deposit,1,5570,10.0
deposit,1,5571,10.0
deposit,1,5572,10.0
deposit,1,5573,10.0
deposit,1,5574,10.0
deposit,1,5575,10.0
deposit,1,5576,10.0
deposit,1,5577,10.0
deposit,1,5578,10.0
deposit,1,5579,10.0
deposit,1,5580,10.0
deposit,1,5581,10.0
deposit,1,5582,10.0
deposit,1,5583,10.0
deposit,1,5584,10.0
deposit,1,5585,10.0
deposit,1,5586,10.0
deposit,1,5587,10.0
deposit,1,5588,10.0
deposit,1,5589,10.0
deposit,1,5590,10.0
deposit,1,5591,10.0
deposit,1,5592,10.0
deposit,1,5593,10.0
deposit,1,5594,10.0
deposit,1,5595,10.0
deposit,1,5596,10.0
deposit,1,5597,10.0
deposit,1,5598,10.0
deposit,1,5599,10.0
deposit,1,5600,10.0
deposit,1,5601,10.0
deposit,1,5602,10.0
deposit,1,5603,10.0
deposit,1,5604,10.0
deposit,1,5605,10.0
deposit,1,5606,10.0
deposit,1,5607,10.0
deposit,1,5608,10.0
deposit,1,5609,10.0
deposit,1,5610,10.0
deposit,1,5611,10.0
deposit,1,5612,10.0
deposit,1,5613,10.0
deposit,1,5614,10.0
deposit,1,5615,10.0
deposit,1,5616,10.0
deposit,1,5617,10.0
deposit,1,5618,10.0
deposit,1,5619,10.0
deposit,1,5620,10.0
deposit,1,5621,10.0
deposit,1,5622,10.0
deposit,1,5623,10.0
deposit,1,5624,10.0
deposit,1,5625,10.0
deposit,1,5626,10.0
deposit,1,5627,10.0
deposit,1,5628,10.0
deposit,1,5629,10.0
deposit,1,5630,10.0
deposit,1,5631,10.0
deposit,1,5632,10.0
deposit,1,5633,10.0
deposit,1,5634,10.0
deposit,1,5635,10.0
deposit,1,5636,10.0
deposit,1,5637,10.0
deposit,1,5638,10.0
deposit,1,5639,10.0
deposit,1,5640,10.0
deposit,1,5641,10.0
deposit,1,5642,10.0
deposit,1,5643,10.0
deposit,1,5644,10.0
deposit,1,5645,10.0
deposit,1,5646,10.0
deposit,1,5647,10.0
deposit,1,5648,10.0
deposit,1,5649,10.0
deposit,1,5650,10.0
deposit,1,5651,10.0
deposit,1,5652,10.0
deposit,1,5653,10.0
deposit,1,5654,10.0
deposit,1,5655,10.0
deposit,1,5656,10.0
deposit,1,5657,10.0
deposit,1,5658,10.0
deposit,1,5659,10.0
deposit,1,5660,10.0
deposit,1,5661,10.0
deposit,1,5662,10.0
deposit,1,5663,10.0
deposit,1,5664,10.0
deposit,1,5665,10.0
deposit,1,5666,10.0
deposit,1,5667,10.0
deposit,1,5668,10.0
deposit,1,5669,10.0
deposit,1,5670,10.0
deposit,1,5671,10.0
deposit,1,5672,10.0
deposit,1,5673,10.0
deposit,1,5674,10.0
deposit,1,5675,10.0
deposit,1,5676,10.0
deposit,1,5677,10.0
deposit,1,5678,10.0
deposit,1,5679,10.0
deposit,1,5680,10.0
deposit,1,5681,10.0
deposit,1,5682,10.0
deposit,1,5683,10.0
deposit,1,5684,10.0
deposit,1,5685,10.0
deposit,1,5686,10.0
deposit,1,5687,10.0
deposit,1,5688,10.0
deposit,1,5689,10.0
deposit,1,5690,10.0
deposit,1,5691,10.0
deposit,1,5692,10.0
deposit,1,5693,10.0
deposit,1,5694,10.0
deposit,1,5695,10.0
deposit,1,5696,10.0
deposit,1,5697,10.0
deposit,1,5698,10.0
deposit,1,5699,10.0
deposit,1,5700,10.0
deposit,1,5701,10.0
deposit,1,5702,10.0
deposit,1,5703,10.0
deposit,1,5704,10.0
deposit,1,5705,10.0
deposit,1,5706,10.0
deposit,1,5707,10.0
deposit,1,5708,10.0
deposit,1,5709,10.0
deposit,1,5710,10.0
deposit,1,5711,10.0
deposit,1,5712,10.0
deposit,1,5713,10.0
deposit,1,5714,10.0
deposit,1,5715,10.0
deposit,1,5716,10.0
deposit,1,5717,10.0
deposit,1,5718,10.0
deposit,1,5719,10.0
deposit,1,5720,10.0
deposit,1,5721,10.0
deposit,1,5722,10.0
deposit,1,5723,10.0
deposit,1,5724,10.0
deposit,1,5725,10.0
deposit,1,5726,10.0
deposit,1,5727,10.0
deposit,1,5728,10.0
deposit,1,5729,10.0
deposit,1,5730,10.0
deposit,1,5731,10.0
deposit,1,5732,10.0
deposit,1,5733,10.0
deposit,1,5734,10.0
deposit,1,5735,10.0
deposit,1,5736,10.0
deposit,1,5737,10.0
deposit,1,5738,10.0
deposit,1,5739,10.0
deposit,1,5740,10.0
deposit,1,5741,10.0
deposit,1,5742,10.0
deposit,1,5743,10.0
deposit,1,5744,10.0
deposit,1,5745,10.0
deposit,1,5746,10.0
deposit,1,5747,10.0
deposit,1,5748,10.0
deposit,1,5749,10.0
deposit,1,5750,10.0
deposit,1,5751,10.0
deposit,1,5752,10.0
deposit,1,5753,10.0
deposit,1,5754,10.0
deposit,1,5755,10.0
deposit,1,5756,10.0
deposit,1,5757,10.0
deposit,1,5758,10.0
deposit,1,5759,10.0
deposit,1,5760,10.0
deposit,1,5761,10.0
deposit,1,5762,10.0
deposit,1,5763,10.0
deposit,1,5764,10.0
deposit,1,5765,10.0
deposit,1,5766,10.0
deposit,1,5767,10.0
deposit,1,5768,10.0
deposit,1,5769,10.0
deposit,1,5770,10.0
deposit,1,5771,10.0
deposit,1,5772,10.0
deposit,1,5773,10.0
deposit,1,5774,10.0
deposit,1,5775,10.0
deposit,1,5776,10.0
deposit,1,5777,10.0
deposit,1,5778,10.0
deposit,1,5779,10.0
deposit,1,5780,10.0
deposit,1,5781,10.0
deposit,1,5782,10.0
deposit,1,5783,10.0
deposit,1,5784,10.0
deposit,1,5785,10.0
deposit,1,5786,10.0
deposit,1,5787,10.0
deposit,1,5788,10.0
deposit,1,5789,10.0
deposit,1,5790,10.0
deposit,1,5791,10.0
deposit,1,5792,10.0
deposit,1,5793,10.0
deposit,1,5794,10.0
deposit,1,5795,10.0
deposit,1,5796,10.0
deposit,1,5797,10.0
deposit,1,5798,10.0
deposit,1,5799,10.0
deposit,1,5800,10.0
deposit,1,5801,10.0
deposit,1,5802,10.0
deposit,1,5803,10.0
deposit,1,5804,10.0
deposit,1,5805,10.0
deposit,1,5806,10.0
deposit,1,5807,10.0
deposit,1,5808,10.0
deposit,1,5809,10.0
deposit,1,5810,10.0
deposit,1,5811,10.0
deposit,1,5812,10.0
deposit,1,5813,10.0
deposit,1,5814,10.0
deposit,1,5815,10.0
deposit,1,5816,10.0
deposit,1,5817,10.0
deposit,1,5818,10.0
deposit,1,5819,10.0
deposit,1,5820,10.0
deposit,1,5821,10.0
deposit,1,5822,10.0
deposit,1,5823,10.0
deposit,1,5824,10.0
deposit,1,5825,10.0
deposit,1,5826,10.0
deposit,1,5827,10.0
deposit,1,5828,10.0
deposit,1,5829,10.0
deposit,1,5830,10.0
deposit,1,5831,10.0
deposit,1,5832,10.0
deposit,1,5833,10.0
deposit,1,5834,10.0
deposit,1,5835,10.0
deposit,1,5836,10.0
deposit,1,5837,10.0
deposit,1,5838,10.0
deposit,1,5839,10.0
deposit,1,5840,10.0
deposit,1,5841,10.0
deposit,1,5842,10.0
deposit,1,5843,10.0
deposit,1,5844,10.0
deposit,1,5845,10.0
deposit,1,5846,10.0
deposit,1,5847,10.0
deposit,1,5848,10.0
deposit,1,5849,10.0
deposit,1,5850,10.0
deposit,1,5851,10.0
deposit,1,5852,10.0
deposit,1,5853,10.0
deposit,1,5854,10.0
deposit,1,5855,10.0
deposit,1,5856,10.0
deposit,1,5857,10.0
deposit,1,5858,10.0
deposit,1,5859,10.0
deposit,1,5860,10.0
deposit,1,5861,10.0
deposit,1,5862,10.0
deposit,1,5863,10.0
deposit,1,5864,10.0
deposit,1,5865,10.0
deposit,1,5866,10.0
deposit,1,5867,10.0
deposit,1,5868,10.0
deposit,1,5869,10.0
deposit,1,5870,10.0
deposit,1,5871,10.0
deposit,1,5872,10.0
deposit,1,5873,10.0
deposit,1,5874,10.0
deposit,1,5875,10.0
deposit,1,5876,10.0
deposit,1,5877,10.0
deposit,1,5878,10.0
deposit,1,5879,10.0
deposit,1,5880,10.0
deposit,1,5881,10.0
deposit,1,5882,10.0
deposit,1,5883,10.0
deposit,1,5884,10.0
deposit,1,5885,10.0
deposit,1,5886,10.0
deposit,1,5887,10.0
deposit,1,5888,10.0
deposit,1,5889,10.0
deposit,1,5890,10.0
deposit,1,5891,10.0
deposit,1,5892,10.0
deposit,1,5893,10.0
deposit,1,5894,10.0
deposit,1,5895,10.0
deposit,1,5896,10.0
deposit,1,5897,10.0
deposit,1,5898,10.0
deposit,1,5899,10.0
deposit,1,5900,10.0
deposit,1,5901,10.0
deposit,1,5902,10.0
deposit,1,5903,10.0
deposit,1,5904,10.0
deposit,1,5905,10.0
deposit,1,5906,10.0
deposit,1,5907,10.0
deposit,1,5908,10.0
deposit,1,5909,10.0
deposit,1,5910,10.0
deposit,1,5911,10.0
deposit,1,5912,10.0
deposit,1,5913,10.0
deposit,1,5914,10.0
deposit,1,5915,10.0
deposit,1,5916,10.0
deposit,1,5917,10.0
deposit,1,5918,10.0
deposit,1,5919,10.0
deposit,1,5920,10.0
deposit,1,5921,10.0
deposit,1,5922,10.0
deposit,1,5923,10.0
deposit,1,5924,10.0
deposit,1,5925,10.0
deposit,1,5926,10.0
deposit,1,5927,10.0
deposit,1,5928,10.0
deposit,1,5929,10.0
deposit,1,5930,10.0
deposit,1,5931,10.0
deposit,1,5932,10.0
deposit,1,5933,10.0
deposit,1,5934,10.0
deposit,1,5935,10.0
deposit,1,5936,10.0
deposit,1,5937,10.0
deposit,1,5938,10.0
deposit,1,5939,10.0
deposit,1,5940,10.0
deposit,1,5941,10.0
deposit,1,5942,10.0
deposit,1,5943,10.0
deposit,1,5944,10.0
deposit,1,5945,10.0
deposit,1,5946,10.0
deposit,1,5947,10.0
deposit,1,5948,10.0
deposit,1,5949,10.0
deposit,1,5950,10.0
deposit,1,5951,10.0
deposit,1,5952,10.0
deposit,1,5953,10.0
deposit,1,5954,10.0
deposit,1,5955,10.0
deposit,1,5956,10.0
deposit,1,5957,10.0
deposit,1,5958,10.0
deposit,1,5959,10.0
deposit,1,5960,10.0
deposit,1,5961,10.0
deposit,1,5962,10.0
deposit,1,5963,10.0
deposit,1,5964,10.0
deposit,1,5965,10.0
deposit,1,5966,10.0
deposit,1,5967,10.0
deposit,1,5968,10.0
deposit,1,5969,10.0
deposit,1,5970,10.0
deposit,1,5971,10.0
deposit,1,5972,10.0
deposit,1,5973,10.0
deposit,1,5974,10.0
deposit,1,5975,10.0
deposit,1,5976,10.0
deposit,1,5977,10.0
deposit,1,5978,10.0
deposit,1,5979,10.0
deposit,1,5980,10.0
deposit,1,5981,10.0
deposit,1,5982,10.0
deposit,1,5983,10.0
deposit,1,5984,10.0
deposit,1,5985,10.0
deposit,1,5986,10.0
deposit,1,5987,10.0
deposit,1,5988,10.0
deposit,1,5989,10.0
deposit,1,5990,10.0
deposit,1,5991,10.0
deposit,1,5992,10.0
deposit,1,5993,10.0
deposit,1,5994,10.0
deposit,1,5995,10.0
deposit,1,5996,10.0
deposit,1,5997,10.0
deposit,1,5998,10.0
deposit,1,5999,10.0
deposit,1,6000,10.0
deposit,1,6001,10.0
deposit,1,6002,10.0
deposit,1,6003,10.0
deposit,1,6004,10.0
deposit,1,6005,10.0
deposit,1,6006,10.0
deposit,1,6007,10.0
deposit,1,6008,10.0
deposit,1,6009,10.0
deposit,1,6010,10.0
deposit,1,6011,10.0
deposit,1,6012,10.0
deposit,1,6013,10.0
deposit,1,6014,10.0
deposit,1,6015,10.0
deposit,1,6016,10.0
deposit,1,6017,10.0
deposit,1,6018,10.0
deposit,1,6019,10.0
deposit,1,6020,10.0
deposit,1,6021,10.0
deposit,1,6022,10.0
deposit,1,6023,10.0
deposit,1,6024,10.0
deposit,1,6025,10.0
deposit,1,6026,10.0
deposit,1,6027,10.0
deposit,1,6028,10.0
deposit,1,6029,10.0
deposit,1,6030,10.0
deposit,1,6031,10.0
deposit,1,6032,10.0
deposit,1,6033,10.0
deposit,1,6034,10.0
deposit,1,6035,10.0
deposit,1,6036,10.0
deposit,1,6037,10.0
deposit,1,6038,10.0
deposit,1,6039,10.0
deposit,1,6040,10.0
deposit,1,6041,10.0
deposit,1,6042,10.0
deposit,1,6043,10.0
deposit,1,6044,10.0
deposit,1,6045,10.0
deposit,1,6046,10.0
deposit,1,6047,10.0
deposit,1,6048,10.0
deposit,1,6049,10.0
deposit,1,6050,10.0
deposit,1,6051,10.0
deposit,1,6052,10.0
deposit,1,6053,10.0
deposit,1,6054,10.0
deposit,1,6055,10.0
deposit,1,6056,10.0
deposit,1,6057,10.0
deposit,1,6058,10.0
deposit,1,6059,10.0
deposit,1,6060,10.0
deposit,1,6061,10.0
deposit,1,6062,10.0
deposit,1,6063,10.0
deposit,1,6064,10.0
deposit,1,6065,10.0
deposit,1,6066,10.0
deposit,1,6067,10.0
deposit,1,6068,10.0
deposit,1,6069,10.0
deposit,1,6070,10.0
deposit,1,6071,10.0
deposit,1,6072,10.0
deposit,1,6073,10.0
deposit,1,6074,10.0
deposit,1,6075,10.0
deposit,1,6076,10.0
deposit,1,6077,10.0
deposit,1,6078,10.0
deposit,1,6079,10.0
deposit,1,6080,10.0
deposit,1,6081,10.0
deposit,1,6082,10.0
deposit,1,6083,10.0
deposit,1,6084,10.0
deposit,1,6085,10.0
deposit,1,6086,10.0
deposit,1,6087,10.0
deposit,1,6088,10.0
deposit,1,6089,10.0
deposit,1,6090,10.0
deposit,1,6091,10.0
deposit,1,6092,10.0
deposit,1,6093,10.0
deposit,1,6094,10.0
deposit,1,6095,10.0
deposit,1,6096,10.0
deposit,1,6097,10.0
deposit,1,6098,10.0
deposit,1,6099,10.0
deposit,1,6100,10.0
deposit,1,6101,10.0
deposit,1,6102,10.0
deposit,1,6103,10.0
deposit,1,6104,10.0
deposit,1,6105,10.0
deposit,1,6106,10.0
deposit,1,6107,10.0
deposit,1,6108,10.0
deposit,1,6109,10.0
deposit,1,6110,10.0
deposit,1,6111,10.0
deposit,1,6112,10.0
deposit,1,6113,10.0
deposit,1,6114,10.0
deposit,1,6115,10.0
deposit,1,6116,10.0
deposit,1,6117,10.0
deposit,1,6118,10.0
